"movieId";"titulo";"Adventure";"Animation";"Children";"Comedy";"Fantasy";"Romance";"Drama";"Action";"Crime";"Thriller";"Horror";"Mystery";"Sci.Fi";"War";"Musical";"Documentary";"IMAX";"Western";"Film.Noir";"No.genres"
53123;"Once (2006)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
53125;"Pirates of the Caribbean: At World's End (2007)";1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
53127;"Bug (2007)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
53129;"Mr. Brooks (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
53138;"Librarian: Return to King Solomon's Mines, The (2006)";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
53140;"Librarian: Quest for the Spear, The (2004)";1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
53143;"Fay Grim (2006)";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
53161;"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)";0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
53280;"Breed, The (2006)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
53318;"Cashback (2006)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53322;"Ocean's Thirteen (2007)";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
53326;"Them (Ils) (2006)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
53355;"Sun Alley (Sonnenallee) (1999)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53435;"Hostel: Part II (2007)";0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
53447;"Paranoid Park (2007)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
53450;"Legend of Sleepy Hollow, The (1980)";0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
53453;"Starcrash (a.k.a. Star Crash) (1978)";1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
53460;"Surf's Up (2007)";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53464;"Fantastic Four: Rise of the Silver Surfer (2007)";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
53466;"Nancy Drew (2007)";1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
53468;"Fido (2006)";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
53519;"Death Proof (2007)";1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
53550;"Rescue Dawn (2006)";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
53574;"TV Set, The (2006)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53578;"Valet, The (La doublure) (2006)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53808;"Bring It On: All or Nothing (2006)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53883;"Power of Nightmares, The: The Rise of the Politics of Fear (2004)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
53894;"Sicko (2007)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
53921;"Mighty Heart, A (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
53953;"1408 (2007)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
53956;"Death at a Funeral (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53972;"Live Free or Die Hard (2007)";1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
53974;"License to Wed (2007)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53993;"Evan Almighty (2007)";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53996;"Transformers (2007)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0
54001;"Harry Potter and the Order of the Phoenix (2007)";1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
54004;"I Now Pronounce You Chuck and Larry (2007)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54116;"First Snow (2006)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
54121;"Broken Arrow (1950)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
54185;"Manufactured Landscapes (2006)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54190;"Across the Universe (2007)";0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
54256;"Hot Rod (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54259;"Stardust (2007)";1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54272;"Simpsons Movie, The (2007)";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54274;"I Know Who Killed Me (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
54276;"No Reservations (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54281;"Charlie Bartlett (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54286;"Bourne Ultimatum, The (2007)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
54354;"China Blue (2005)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54372;"Tell No One (Ne le dis à personne) (2006)";0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0
54503;"Superbad (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54617;"Brice Man, The (Brice de Nice) (2005)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54648;"Rush Hour 3 (2007)";0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
54686;"Last Legion, The (2007)";1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
54732;"Balls of Fury (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54734;"Sydney White (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54736;"Kingdom, The (2007)";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
54745;"Rocket Science (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54768;"Daddy Day Camp (2007)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54771;"Invasion, The (2007)";0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0
54780;"Nanny Diaries, The (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54785;"Halloween (2007)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
54787;"Death Sentence (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
54796;"2 Days in Paris (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54881;"King of Kong, The (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54908;"Taxi 4 (2007)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
54910;"Behind the Mask: The Rise of Leslie Vernon (2006)";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
54934;"Brothers Solomon, The (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54962;"Nines, The (2007)";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
54995;"Planet Terror (2007)";0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
54997;"3:10 to Yuma (2007)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0
54999;"Shoot 'Em Up (2007)";0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
55020;"Ten, The (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55036;"Gotti (1996)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
55052;"Atonement (2007)";0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
55061;"Electroma (2006)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
55067;"Requiem (2006)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
55071;"No End in Sight (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55080;"Brave One, The (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
55094;"In the Valley of Elah (2007)";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
55112;"Shanghai Kiss (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55116;"Hunting Party, The (2007)";1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55118;"Eastern Promises (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
55156;"Unreasonable Man, An (2006)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55167;"Tekkonkinkreet (Tekkon kinkurîto) (2006)";1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
55190;"Love and Other Disasters (2006)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55207;"Cashback (2004)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55232;"Resident Evil: Extinction (2007)";0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0
55241;"Mr. Woodcock (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55245;"Good Luck Chuck (2007)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55247;"Into the Wild (2007)";1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
55250;"Game Plan, The (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55253;"Lust, Caution (Se, jie) (2007)";0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0
55259;"Seeker: The Dark Is Rising, The (2007)";1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
55261;"Heartbreak Kid, The (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55267;"Dan in Real Life (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55269;"Darjeeling Limited, The (2007)";1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55272;"We Own the Night (2007)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
55276;"Michael Clayton (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
55278;"Sleuth (2007)";0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
55280;"Lars and the Real Girl (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55282;"30 Days of Night (2007)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
55290;"Gone Baby Gone (2007)";0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
55292;"Comebacks, The (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55294;"Weirdsville (2007)";0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
55363;"Assassination of Jesse James by the Coward Robert Ford, The (2007)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
55391;"10th & Wolf (2006)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
55442;"Persepolis (2007)";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55451;"The Jane Austen Book Club (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55492;"Last Winter, The (2006)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
55553;"Black Sheep (2006)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
55577;"Saw IV (2007)";0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
55620;"For the Bible Tells Me So (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55687;"My Kid Could Paint That (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55721;"Elite Squad (Tropa de Elite) (2007)";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
55729;"King of California (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55765;"American Gangster (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
55768;"Bee Movie (2007)";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55805;"Before the Devil Knows You're Dead (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
55820;"No Country for Old Men (2007)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
55830;"Be Kind Rewind (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55844;"Itty Bitty Titty Committee (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55872;"August Rush (2007)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
55908;"Man from Earth, The (2007)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
55946;"Lions For Lambs (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
55995;"Beowulf (2007)";1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
56003;"Southland Tales (2006)";0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
56012;"Evening with Kevin Smith 2: Evening Harder, An (2006)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56022;"Harrison Bergeron (1995)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
56060;"I Served the King of England (Obsluhoval jsem anglického krále) (2006)";0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
56145;"Mist, The (2007)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
56152;"Enchanted (2007)";1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56156;"Hitman (2007)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
56169;"Awake (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
56171;"Golden Compass, The (2007)";1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56174;"I Am Legend (2007)";0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0
56176;"Alvin and the Chipmunks (2007)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56251;"Futurama: Bender's Big Score (2007)";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56333;"Savages, The (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56336;"Wrong Turn 2: Dead End (2007)";0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
56339;"Orphanage, The (Orfanato, El) (2007)";0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0
56367;"Juno (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56379;"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56389;"My Blueberry Nights (2007)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56563;"Helvetica (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56587;"Bucket List, The (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56620;"Deaths of Ian Stone, The (2007)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
56715;"Wristcutters: A Love Story (2006)";0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56757;"Sweeney Todd: The Demon Barber of Fleet Street (2007)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0
56775;"National Treasure: Book of Secrets (2007)";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
56782;"There Will Be Blood (2007)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
56788;"Charlie Wilson's War (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
56801;"AVPR: Aliens vs. Predator - Requiem (2007)";0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
56805;"Walk Hard: The Dewey Cox Story (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56837;"As You Like It (2006)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56869;"Drained (O cheiro do Ralo) (2006)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56908;"Dedication (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56915;"Water Horse: Legend of the Deep, The (2007)";1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56921;"Battlestar Galactica: Razor (2007)";0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0
56941;"P.S. I Love You (2007)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
56949;"27 Dresses (2008)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57147;"Cassandra's Dream (2007)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
57243;"Band's Visit, The (Bikur Ha-Tizmoret) (2007)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
57274;"[REC] (2007)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
57326;"In the Name of the King: A Dungeon Siege Tale (2008)";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
57368;"Cloverfield (2008)";0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0
57421;"Hatchet (2006)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57499;"Heaven and Earth (Ten to Chi to) (1990)";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
57502;"Cat Soup (Nekojiru-so) (2001)";1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
57504;"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)";0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
57522;"First Sunday (2008)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
57526;"Untraceable (2008)";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
57528;"Rambo (Rambo 4) (2008)";0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0
57532;"Meet the Spartans (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57536;"Strange Wilderness (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57637;"Signal, The (2007)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
57640;"Hellboy II: The Golden Army (2008)";1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
57772;"World on a Wire (Welt am Draht) (1973)";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
57843;"Rise of the Footsoldier (2007)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
57910;"Teeth (2007)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57951;"Fool's Gold (2008)";1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
58025;"Jumper (2008)";1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0
58047;"Definitely, Maybe (2008)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58078;"Air I Breathe, The (2007)";0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
58103;"Vantage Point (2008)";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
58105;"Spiderwick Chronicles, The (2008)";1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
58107;"Step Up 2 the Streets (2008)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
58154;"Other Boleyn Girl, The (2008)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58156;"Semi-Pro (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58162;"Run Fatboy Run (2007)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58191;"Taxi to the Dark Side (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58287;"Descent (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
58291;"College Road Trip (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58293;"10,000 BC (2008)";1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
58295;"Bank Job, The (2008)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
58297;"Doomsday (2008)";0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0
58299;"Horton Hears a Who! (2008)";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58301;"Funny Games U.S. (2007)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
58303;"Counterfeiters, The (Die Fälscher) (2007)";0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
58306;"Mongol (2007)";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
58309;"War Dance (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58315;"Love Guru, The (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58332;"Diary of the Dead (2007)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
58347;"Penelope (2006)";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58376;"Zeitgeist: The Movie (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
58404;"Justice League: The New Frontier (2008) ";1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
58425;"Heima (2007)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58559;"Dark Knight, The (2008)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0
58627;"Never Back Down (2008)";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
58655;"Drillbit Taylor (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58783;"Youth Without Youth (2007)";0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
58803;"21 (2008)";0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
58806;"Smart People (2008)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58826;"Shepherd: Border Patrol, The (2008)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
58839;"Leatherheads (2008)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58842;"Assembly (Ji jie hao) (2007) ";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
58870;"Zebraman (2004)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58876;"Stop-Loss (2008)";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
58879;"Shine a Light (2008)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
58964;"Inside (À l'intérieur) (2007)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
58972;"Nim's Island (2008)";1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58975;"Ruins, The (2008)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
58998;"Forgetting Sarah Marshall (2008)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59014;"Superhero Movie (2008)";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
59016;"Street Kings (2008)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
59018;"Visitor, The (2007)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
59022;"Harold & Kumar Escape from Guantanamo Bay (2008)";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59026;"99 francs (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59037;"Speed Racer (2008)";0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
59103;"Forbidden Kingdom, The (2008)";1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59118;"Happy-Go-Lucky (2008)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
59126;"Religulous (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59129;"Outpost (2008)";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
59131;"Are You Scared? (2006)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59141;"Son of Rambow (2007)";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
59143;"Super High Me (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59220;"Outsourced (2006)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59258;"Baby Mama (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
